DMT,DRUG
lasting impact on fear memory,OUTCOME
contextual and cued fear memory,OUTCOME
DMT-,DRUG
ayahuasca,DRUG
fear conditioning,OUTCOME
compounds,DRUG
DMT,DRUG
DMT,DRUG
fear conditioning,OUTCOME
DMT,DRUG
cued fear extinction,OUTCOME
fear conditioned,OUTCOME
DMT,DRUG
cued extinction memory,OUTCOME
DMT,DRUG
DMT,DRUG
stronger extinction memory,OUTCOME
PTSD,HEALTH
"cued extinction recall,58",OUTCOME
fear extinction learning,OUTCOME
DMT,DRUG
fear extinction,OUTCOME
psilocybin,DRUG
MDMA,DRUG
promote cued fear extinction,OUTCOME
psychedelics,DRUG
entactogens,DRUG
PTSD,HEALTH
MDMA,DRUG
contextual conditioning,OUTCOME
contextual freezing levels,OUTCOME
Contextual fear memory,OUTCOME
DMT,DRUG
contextual extinction memory,OUTCOME
DMT,DRUG
contextual extinction,OUTCOME
responders and nonresponders to contextual extinction training,OUTCOME
fear extinction,OUTCOME
antidepressant properties,OUTCOME
DMT,DRUG
antidepressants,ANTIDEPRESSANT_DRUG
ketamine,DRUG
DMT,DRUG
decreased the amount of time the rodents spent immobile,OUTCOME
increased the amount of time the rodents spent swimming,OUTCOME
climbing behavior,OUTCOME
DMT-,DRUG
DMT,DRUG
ketamine,DRUG
DMT,DRUG
antidepressant properties,OUTCOME
ayahuasca,DRUG
anxiogenic effects,OUTCOME
ayahuasca,DRUG
robust antidepressant properties,OUTCOME
DMT,DRUG
decreases immobility,OUTCOME
increases swimming behavior,OUTCOME
DMT,DRUG
ayahuasca,DRUG
reduce locomotor activity,OUTCOME
increased swimming behavior,OUTCOME
antidepressant effect,OUTCOME
harmine,DRUG
DMT,DRUG
β-carboline alkaloids,DRUG
antidepressant effects,OUTCOME
ayahuasca,DRUG
DMT,DRUG
harmine,DRUG
harmine,DRUG
DMT,DRUG
DMT,DRUG
DMT,DRUG
monoamine oxidase.24,NEURAL
DMT,DRUG
antidepressant effects,OUTCOME
DMT,DRUG
DMT,DRUG
selective serotonin reuptake inhibitors,ANTIDEPRESSANT_DRUG
fluoxetine,ANTIDEPRESSANT_DRUG
fluoxetine,ANTIDEPRESSANT_DRUG
ayahuasca,DRUG
rapid antidepressant effects,OUTCOME
treatment-resistant populations,HEALTH
DMT,DRUG
ketamine,DRUG
anxiogenic effects,OUTCOME
ketamine,DRUG
fear extinction learning,OUTCOME
reduces immobility,OUTCOME
ketamine,DRUG
DMT,DRUG
DMT-,DRUG
ketamine,DRUG
antidepressant effects,OUTCOME
ketamine,DRUG
long-lasting,OUTCOME
DMT,DRUG
persistent effects,OUTCOME
Ketamine,DRUG
Ketamine therapeutic effects,OUTCOME
promoting structural and functional plasticity,OUTCOME
prefrontal cortex,NEURAL
(PFC)—a key,NEURAL
brain,NEURAL
ketamine,DRUG
DMT,DRUG
NMDA,NEURAL
5-HT receptors,NEURAL
ketamine,DRUG
DMT,DRUG
similar downstream effects on neural plasticity,OUTCOME
ketamine,DRUG
DMT,DRUG
DMT,DRUG
DMT,DRUG
anxiolytic and antidepressant effects,OUTCOME
plasticity,OUTCOME
long-lasting changes,OUTCOME
5-MeO-DMT,NEURAL
promote the expression of proteins involved in the formation and maturation of dendritic spines,OUTCOME
DMT,DRUG
ayahausca,DRUG
ketamine,DRUG
promoting structural and functional plasticity,OUTCOME
prefrontal cortical neurons,NEURAL
DMT,DRUG
DMT,DRUG
anxiety,HEALTH
DMT,DRUG
hallucinogenic compound,DRUG
DMT,DRUG
DMT,DRUG
DMT,DRUG
DMT,DRUG
anxiety,HEALTH
DMT,DRUG
ayahuasca,DRUG
anxiety,HEALTH
depression,HEALTH
serotonergic psychedelic,DRUG
fear extinction,OUTCOME
antidepressant effects,OUTCOME
ketamine,DRUG
DMT,DRUG
behavioral responses,OUTCOME
anxiety,HEALTH
depression,HEALTH
ayahuasca,DRUG
serotonergic psychedelics,DRUG
antidepressants,ANTIDEPRESSANT_DRUG
anxiolytics,ANTIDEPRESSANT_DRUG
microdoses,DRUG
LSD,DRUG
mood,SUBJECTIVE
cognition,SUBJECTIVE
behavior,SUBJECTIVE
LSD,DRUG
detectable subjective effects,OUTCOME
LSD,DRUG
increases in ratings of drug effects scales,OUTCOME
LSD,DRUG
subtle effects on behavioral tasks,OUTCOME
increase the number of attempted trials on a creativity task,OUTCOME
subjective and behavioral effects,OUTCOME
microdoses,DRUG
LSD,DRUG
LSD,DRUG
subjective and physiological effects,OUTCOME
LSD,DRUG
feel drug,OUTCOME
drug,OUTCOME
feel high,OUTCOME
dislike drug,OUTCOME
LSD,DRUG
drug,DRUG
alterations of consciousness,OUTCOME
increased blood pressure,OUTCOME
not significantly affect temperature or heart rate,OUTCOME
LSD,DRUG
increase heart rate,OUTCOME
blood pressure,OUTCOME
body temperature,OUTCOME
LSD,DRUG
LSD,DRUG
behavioral and physiological effects,OUTCOME
LSD,DRUG
LSD,DRUG
effects on mood,OUTCOME
LSD,DRUG
LSD,DRUG
anxiety,HEALTH
mood disturbances,HEALTH
increased ratings of “Vigor,OUTCOME
beneficial effects,OUTCOME
reported mood effects,OUTCOME
LSD,DRUG
LSD,DRUG
effects on mood,OUTCOME
psilocin,DRUG
ketamine,DRUG
anxiety,HEALTH
enhance learning,OUTCOME
depression,HEALTH
LSD,DRUG
enhance mood,OUTCOME
reduce ratings of depression,OUTCOME
drug,DRUG
psychological functioning,OUTCOME
depression,HEALTH
stress,OUTCOME
lower distractibility,OUTCOME
mood,SUBJECTIVE
depression,HEALTH
anti-depressant effects,OUTCOME
significant levels of depression,HEALTH
LSD,DRUG
cognition,OUTCOME
LSD,DRUG
cognitive bizarreness,OUTCOME
LSD,DRUG
altered time perception,OUTCOME
microdosing psilocybin,DRUG
improved convergent and divergent thinking,OUTCOME
analytic cognition on two creativity tasks,OUTCOME
LSD,DRUG
increased the number of attempted trials on a measure of creativity,OUTCOME
effects on cognitive function,OUTCOME
LSD,DRUG
emotion processing,OUTCOME
LSD,DRUG
impaired recognition of fearful facial expressions,OUTCOME
LSD,DRUG
dampened amygdala and medial prefrontal cortex reactivity to fearful faces,OUTCOME
reduction in amygdala,OUTCOME
greater subjective drug effects,OUTCOME
5HT1A/2A agonist,NEURAL
psilocybin,DRUG
reduced feelings of social rejection,OUTCOME
microdoses,DRUG
LSD,DRUG
decrease positivity ratings of positive images,OUTCOME
LSD,DRUG
enhances global connectivity,OUTCOME
brain,NEURAL
ego dissolution,SUBJECTIVE
weakening of the boundary between the self and the universe,OUTCOME
increased connectivity,OUTCOME
perception of valenced stimuli,OUTCOME
LSD,DRUG
"minimal subjective, behavioral or physiological effects",OUTCOME
therapeutic affects,OUTCOME
drugs,DRUG
LSD,DRUG
the drug,DRUG
negative affect,OUTCOME
microdosing,DRUG
beneficial effects,OUTCOME
drug,DRUG
improves mood and cognition,OUTCOME
LSD,DRUG
anxiety,HEALTH
depression,HEALTH
mood and cognitive effects,OUTCOME
psychedelic drugs,DRUG
understanding of the neural and behavioral processes,OUTCOME
depressed mood,HEALTH
microdosing psychedelics,DRUG
psychedelic microdosing,DRUG
microdosing,DRUG
mental health,HEALTH
beneficial relationship,OUTCOME
microdosing,DRUG
lower dysfunctional attitudes and negative emotionality,OUTCOME
"higher wisdom, open-mindedness, and creativity",OUTCOME
LSD,DRUG
psilocybin,DRUG
microdosing,DRUG
optimal dose scheduling,OUTCOME
microdosers,DRUG
positive emotional valence,OUTCOME
emotional intensity was not significantly different,OUTCOME
microdosing,DRUG
causal efficacy,OUTCOME
microdosing,DRUG
microdosing,DRUG
meaningfully lower levels of dysfunctional attitudes,OUTCOME
vulnerability to stressors,OUTCOME
depression,HEALTH
lower negative emotionality seen in microdosers,OUTCOME
negative emotionality,OUTCOME
anxiety,HEALTH
depression,HEALTH
emotional volatility,OUTCOME
mental and physical health problems,HEALTH
reduced vulnerability,OUTCOME
microdosers,DRUG
microdosers,DRUG
positive emotional valence,OUTCOME
microdosing,DRUG
better mood states,OUTCOME
mental illness,HEALTH
microdosing,DRUG
mental health,HEALTH
Microdosers,DRUG
higher wisdom,OUTCOME
microdosers,DRUG
cognitive and emotional processing differences,NEURAL
enhanced capacity for perspective taking,OUTCOME
resilience in the face of the vicissitudes of life,OUTCOME
increased feelings of engagement and connection,OUTCOME
relationship between wisdom,OUTCOME
microdosing,DRUG
open-mindedness,OUTCOME
microdosers,DRUG
increases in openness,OUTCOME
psilocybin,DRUG
relationship between openmindedness,OUTCOME
microdosing,DRUG
Microdosers,DRUG
more creative,OUTCOME
positive relationship between creativity and positive affect,OUTCOME
microdosers,DRUG
microdosing,DRUG
creativity,DRUG
mood,DRUG
importance of microdosing benefits,OUTCOME
microdosing practices,OUTCOME
microdosing,DRUG
microdosing,DRUG
subjective valuation of microdosing,SUBJECTIVE
optimal benefit-specific protocols,OUTCOME
psychedelics,DRUG
microdosers,DRUG
microdosers,DRUG
psychedelics,DRUG
psychedelics,DRUG
benefits lasting at least a month,OUTCOME
microdosing,DRUG
Increased amygdala responses,OUTCOME
psilocybin,DRUG
treatment-resistant depression,HEALTH
increases in amygdala responses,OUTCOME
successful clinical outcome,OUTCOME
decreased amygdala responses,OUTCOME
antidepressants,ANTIDEPRESSANT_DRUG
SSRIs,ANTIDEPRESSANT_DRUG
decreased amygdala responsiveness,OUTCOME
SSRIs,ANTIDEPRESSANT_DRUG
SSRIs,ANTIDEPRESSANT_DRUG
therapeutic action,OUTCOME
therapeutic action,OUTCOME
psilocybin,DRUG
TRD,HEALTH
reduced amygdala responses,OUTCOME
reduced behavioural response biases to negative stimuli,OUTCOME
conventional antidepressants,ANTIDEPRESSANT_DRUG
functional remediation,OUTCOME
correcting of negative cognitive biases,OUTCOME
depression,HEALTH
chronically-used antidepressants,ANTIDEPRESSANT_DRUG
generalised effect on emotional processing,OUTCOME
"moderating not just responsiveness to negative emotional stimuli, but emotional stimuli more broadly",OUTCOME
amygdala,NEURAL
SSRIs,ANTIDEPRESSANT_DRUG
amygdala,NEURAL
SSRIs,ANTIDEPRESSANT_DRUG
antidepressants,ANTIDEPRESSANT_DRUG
muting influence on amygdala responses to emotionally salient stimuli,OUTCOME
greater amygdala responses,OUTCOME
hyper-sensitive to intervention-led change,OUTCOME
Reduced amygdala responses to emotional stimuli,OUTCOME
chronic antidepressant medication,ANTIDEPRESSANT_DRUG
activation of post-synaptic serotonin 1A receptors (5-HT1ARs),NEURAL
amygdala,NEURAL
how 5-HT1AR-induced attenuation of amygdala responsiveness,OUTCOME
processing of positive stimuli,OUTCOME
blunting of positive mood,OUTCOME
SSRIs,ANTIDEPRESSANT_DRUG
serotonergic antidepressant medications,ANTIDEPRESSANT_DRUG
anhedonia,HEALTH
moderation of emotional responsiveness with these drugs,OUTCOME
psilocybin,DRUG
reported improvements with the treatment,OUTCOME
greater willingness to accept all emotions post-treatment,OUTCOME
previous depression treatments,ANTIDEPRESSANT_DRUG
emotional avoidance and disconnection,OUTCOME
psilocybin,DRUG
make emotional ‘confrontation’ more likely,OUTCOME
emotional breakthrough,OUTCOME
resolution,OUTCOME
overcoming challenging emotional phenomena,OUTCOME
psychedelic,DRUG
long-term mental health outcomes,OUTCOME
psilocybin,DRUG
major depression,HEALTH
amygdala responses to emotional stimuli,OUTCOME
psilocybin,DRUG
decreases in right amygdala responses,OUTCOME
psilocybin,DRUG
conventional antidepressants,ANTIDEPRESSANT_DRUG
antidepressant action,OUTCOME
psilocybin,DRUG
changes in spontaneous brain function,OUTCOME
psilocybin,DRUG
acute brain effects,OUTCOME
attenuated responses,OUTCOME
functional impairments,OUTCOME
schizophrenia,HEALTH
psilocybin,DRUG
post treatment brain changes,OUTCOME
receptor densities,NEURAL
functional brain measures,OUTCOME
psilocybin,DRUG
psilocybin,DRUG
psilocybin,DRUG
SSRI,ANTIDEPRESSANT_DRUG
methylphenidate,DRUG
psilocybin,DRUG
depressed patients,HEALTH
Psilocybin,DRUG
novel intervention for major depression,OUTCOME
"safe, rapid and potentially enduring in its antidepressant action",OUTCOME
psilocybin,DRUG
abuse potential is low,OUTCOME
psychedelic,DRUG
mind-revealing,SUBJECTIVE
dismantle psychological defences,OUTCOME
suppressed emotional material to surface,OUTCOME
cathartic effect,OUTCOME
increased amygdala responsiveness,OUTCOME
psilocybin,DRUG
feeling emotionally re-connected and accepting,OUTCOME
increased right amygdala responses to fearful > neutral faces,OUTCOME
enhanced amygdala responsiveness,OUTCOME
enduring positive mood effects of psychedelics,OUTCOME
neurobiological basis,NEURAL
alleviation of depressive symptoms,OUTCOME
SSRI antidepressants,ANTIDEPRESSANT_DRUG
anxiety,HEALTH
depression,HEALTH
a sense of acceptance,OUTCOME
"more acceptance of agony, boredom, loneliness",OUTCOME
willingness to try to accept the negative times - but also an appreciation of the wonderful times,OUTCOME
psilocybin,DRUG
cancer-related psychiatric and existential distress,HEALTH
psilocybin,DRUG
anxiety,HEALTH
depression,HEALTH
hopelessness,OUTCOME
demoralization,OUTCOME
death anxiety,OUTCOME
spiritual well-being,OUTCOME
psilocybin,DRUG
anxiety,HEALTH
depression,HEALTH
global distress,OUTCOME
anxiety,HEALTH
depression,HEALTH
antidepressant or anxiolytic response,OUTCOME
subjective experiences of positive changes,OUTCOME
psilocybin,DRUG
improved well-being,OUTCOME
life satisfaction,OUTCOME
personally meaningful and spiritually significant experiences,OUTCOME
existential distress,HEALTH
psilocybin,DRUG
naturalistic or spontaneous diminishment of distress,OUTCOME
depressive or anxious symptoms,HEALTH
cancer-related psychiatric distress,HEALTH
cancer-related existential distress,HEALTH
psilocybin,DRUG
treat this indication,OUTCOME
Existential distress,HEALTH
cancer,HEALTH
depression,HEALTH
hopelessness,HEALTH
cancer,HEALTH
suicidal ideation,OUTCOME
completed suicides,OUTCOME
psilocybin,DRUG
promising protective strategy against suicides,OUTCOME
cancer,HEALTH
passive suicidality,HEALTH
psychedelic,DRUG
prevent suicidal ideation,OUTCOME
psilocybin,DRUG
stronger reductions in subjective reports of depression,OUTCOME
hopelessness,OUTCOME
cancer-related distress,HEALTH
existential distress,HEALTH
psilocybin,DRUG
psychological distress,HEALTH
psilocybin,DRUG
cancer-related psychiatric and existential distress,HEALTH
psilocybin,DRUG
mystical-type experience,SUBJECTIVE
anxiolytic and antidepressant effects,OUTCOME
psilocybin,DRUG
subjective experience,SUBJECTIVE
changes in psychiatric outcomes,OUTCOME
mystical-type experience,SUBJECTIVE
long-term changes,OUTCOME
mystical-type experience,SUBJECTIVE
psilocybin,DRUG
longer-term response,OUTCOME
psilocybin,DRUG
mystical-type experience,SUBJECTIVE
therapeutic improvements,OUTCOME
addictive disorders,HEALTH
psychological change mechanisms,OUTCOME
psilocybin,DRUG
rapid and enduring shifts in cognition,OUTCOME
psychedelics,DRUG
dismantling habitual mental templates,OUTCOME
Psychedelic-induced states of consciousness,SUBJECTIVE
increases in trait openness,OUTCOME
cognitive flexibility,OUTCOME
psilocybin,DRUG
treatment-resistant depression,HEALTH
increased trait openness,OUTCOME
enhanced cognitive and psychological flexibility,OUTCOME
psilocybin,DRUG
antidepressant and anxiolytic effects,OUTCOME
mystical-type states,SUBJECTIVE
enduring increases in trait openness,OUTCOME
mystical-type state,SUBJECTIVE
dissolution of boundaries,SUBJECTIVE
feelings of unity,SUBJECTIVE
enduring increases in psychological flexibility,OUTCOME
psilocybin,DRUG
a new inner framework,OUTCOME
cope with life stressors,OUTCOME
cancer,HEALTH
psilocybin,DRUG
emotional breakthrough experiences,SUBJECTIVE
long-term changes,OUTCOME
psilocybin,DRUG
resolution and integration of difficult emotions,OUTCOME
cancer,HEALTH
emotional processing,OUTCOME
psychological flexibility,OUTCOME
emotional regulation in the long-term,OUTCOME
psychological change mechanisms,OUTCOME
serotonin 2A signaling,NEURAL
functional shifts in connectivity,OUTCOME
cortico-striato-thalmo-cortical pathways,NEURAL
increased entropy,OUTCOME
brain,NEURAL
disruption of activity within the default mode network,OUTCOME
brain,NEURAL
"highly memorable, meaningful, and spiritually significant effects",OUTCOME
psilocybin,DRUG
psilocybin,DRUG
inherently confer therapeutic benefits,OUTCOME
enduring therapeutic experience,OUTCOME
contextual factors,OUTCOME
neurobiological,NEURAL
brain,NEURAL
psilocybin,DRUG
fostering enhanced meaning and greater well-being,OUTCOME
hypocortisolemia,HEALTH
lower serum BDNF levels,OUTCOME
eucortisolemia,DRUG
major depression,HEALTH
BDNF levels,OUTCOME
higher BDNF levels,OUTCOME
ayahuasca,DRUG
ayahuasca,DRUG
antidepressant treatments,ANTIDEPRESSANT_DRUG
remission rates,OUTCOME
major depression,HEALTH
central nervous system,NEURAL
brain molecules,NEURAL
cortisol,NEURAL
brain molecules,NEURAL
cortisol,DRUG
reduction of BDNF gene expression,OUTCOME
hippocampal and neocortex neurogenesis,OUTCOME
cortisol,DRUG
cortisol and BDNF,OUTCOME
TrkB,NEURAL
GR receptor activity,NEURAL
TrkB receptor,NEURAL
BDNF,DRUG
GR receptor,NEURAL
TrkB,NEURAL
cortisol,NEURAL
GR receptor,NEURAL
GR receptor,NEURAL
cortisol,DRUG
BDNF and cortisol,OUTCOME
Brain-derived neurotrophic factor,NEURAL
"protection, differentiation, viability and growth of new neurons",OUTCOME
central nervous system,NEURAL
nervous system,NEURAL
platelets,NEURAL
BDNF,DRUG
blood–brain barrier,NEURAL
BDNF,DRUG
hippocampal neurogenesis,OUTCOME
neuronal plasticity,OUTCOME
psychedelic compounds,DRUG
neuroplasticity,OUTCOME
neurogenesis,OUTCOME
psychedelics,DRUG
neuroplasticity,OUTCOME
neurogenesis,OUTCOME
psychedelics,DRUG
antidepressants,ANTIDEPRESSANT_DRUG
efficacy,OUTCOME
antidepressants,ANTIDEPRESSANT_DRUG
hippocampal plasticity,NEURAL
monoaminergic enhancement,NEURAL
depression,HEALTH
major depression,OUTCOME
depressive symptoms,HEALTH
depression,HEALTH
antidepressants,ANTIDEPRESSANT_DRUG
stimulate BDNF synthesis,OUTCOME
reduction of BDNF,OUTCOME
lower BDNF levels,OUTCOME
central BDNF levels,NEURAL
central nervous system,NEURAL
depressed patients,HEALTH
major depression,OUTCOME
pre-pro-BDNF precursor,NEURAL
pre-region,NEURAL
pro-BDNF form,OUTCOME
BDNF,NEURAL
m-BDNF,NEURAL
BDNF pro-peptide,OUTCOME
pro-BDNF,NEURAL
m-BDNF,NEURAL
pro-BDNF,OUTCOME
pro-BDNF/m-BDNF ratio,OUTCOME
Increased pro-BDNF levels,OUTCOME
prefrontal cortex,NEURAL
ventral tegmental area,NEURAL
reduced levels of m-BDNF,OUTCOME
prefrontal cortex,NEURAL
hippocampus,NEURAL
depression,HEALTH
pro-BDNF/m-BDNF ratio,OUTCOME
changed ratio,OUTCOME
major depression,HEALTH
m-BDNF,NEURAL
BDNF pro-peptide,OUTCOME
pro-BDNF,OUTCOME
Trk,NEURAL
p75NTR receptor,NEURAL
different biological activities,OUTCOME
m-BDNF,NEURAL
TrkB receptors,NEURAL
m-BDNF activation,NEURAL
neural excitability,NEURAL
pro-BDNF,NEURAL
BDNF pro-peptide performs,NEURAL
biological actions,OUTCOME
p75NTR neurotrophin receptors,NEURAL
inhibitor of excitability,OUTCOME
ayahuasca,DRUG
higher levels of BDNF,OUTCOME
ayahuasca,DRUG
ayahuasca,DRUG
depression,HEALTH
ayahuasca,DRUG
DMT,DRUG
ayahuasca,DRUG
5-HT2A and σ1R pathways,NEURAL
Ayahuasca,DRUG
increase of cortisol levels,OUTCOME
increase of approximately 100% of salivary cortisol,OUTCOME
ayahuasca,DRUG
cortisol pathway,NEURAL
ayahuasca,DRUG
ayahuasca,DRUG
ayahuasca,DRUG
ayahuasca,DRUG
observed antidepressant effects,OUTCOME
ayahuasca,DRUG
antidepressant treatment,ANTIDEPRESSANT_DRUG
psychedelics,DRUG
antidepressant potential,OUTCOME
rapid action,OUTCOME
BDNF synthesis,NEURAL
D2,NEURAL
AYA,DRUG
PLA,DRUG
remission rates,OUTCOME
D2,NEURAL
remission rates,OUTCOME
D2,NEURAL
AYA,DRUG
PLA,DRUG
remission rates,OUTCOME
D7,NEURAL
D7,NEURAL
antidepressant treatments,ANTIDEPRESSANT_DRUG
remission rates,OUTCOME
D2,NEURAL
smaller number of previous unsuccessful antidepressant treatments,OUTCOME
antidepressant effects,OUTCOME
major depression,HEALTH
psychedelic substances,DRUG
depression,HEALTH
Ketamine,DRUG
psychedelic proprieties,DRUG
MD patients,HEALTH
treatment resistant depression,HEALTH
increased plasma BDNF,OUTCOME
ketamine,DRUG
major depressive disorder,HEALTH
BDNF,NEURAL
valine (Val) substitution by methionine (Met),OUTCOME
promising responses,OUTCOME
antidepressants,ANTIDEPRESSANT_DRUG
BDNF,SUBJECTIVE
depression,HEALTH
psychedelic substance,DRUG
higher levels of BDNF,OUTCOME
ayahuasca,DRUG
lower symptoms of depression,OUTCOME
antidepressant effects,OUTCOME
ayahuasca,DRUG
psychedelics,DRUG
antidepressant,ANTIDEPRESSANT_DRUG
psilocybin,DRUG
cancer-related emotional distress,HEALTH
psilocybin,DRUG
"rapid, substantial, and enduring anxiolytic and antidepressant effects",OUTCOME
therapeutic effects,OUTCOME
psilocybin,DRUG
cancer-related psychological and existential distress,HEALTH
positive effects on relationships,OUTCOME
psilocybin,DRUG
immersive and experiential in nature,OUTCOME
visions,OUTCOME
loss of self,SUBJECTIVE
a sense of merging within visionary landscapes,OUTCOME
transcendent or peak,SUBJECTIVE
unitive consciousness experiences,OUTCOME
psilocybin,DRUG
imaginal,SUBJECTIVE
felt sense,SUBJECTIVE
meta-awareness,SUBJECTIVE
transcending habitual patterns of relating to one’s difficulties,OUTCOME
experiential access to cognitive structures or complex situations,OUTCOME
psilocybin,DRUG
immediate and enduring positive changes in participants’ lives,OUTCOME
reduction of symptoms The,OUTCOME
intense struggle,OUTCOME
psilocybin,DRUG
transient forms of fear or distress,OUTCOME
negative psychological effects,OUTCOME
therapeutic process,OUTCOME
emotional catharses,OUTCOME
experiences of surrender,OUTCOME
resolution of unresolved psychological conflicts,OUTCOME
psilocybin,DRUG
benefiting from 84% challenging experience,OUTCOME
enduring increases in well-being,OUTCOME
therapeutic process,OUTCOME
psilocybin,DRUG
powerful reconciliation of the discordant realities of cancer and death,OUTCOME
cancer,HEALTH
symptoms of distress,OUTCOME
cancer diagnosis,HEALTH
avoidance of related stimuli,OUTCOME
psilocybin,DRUG
death,HEALTH
cancer,HEALTH
new understandings and relationships to these painful realities,OUTCOME
make friendly,OUTCOME
Chrissy,DRUG
cancer,HEALTH
cord to the universe,SUBJECTIVE
cancer,HEALTH
Erin,DRUG
death,OUTCOME
Brenda,DRUG
Chrissy cancer,HEALTH
mystical-type experiences,SUBJECTIVE
psilocybin,DRUG
cancer,HEALTH
death,HEALTH
cancer,HEALTH
release of complicated emotions,OUTCOME
cancer,HEALTH
death,HEALTH
no longer being preoccupied or overwhelmed by fear,OUTCOME
anxiety,HEALTH
depression,HEALTH
"positive, transcendent, and life-affirming aspects",OUTCOME
psilocybin,DRUG
overwhelm of cancer,OUTCOME
expanded perspective on,OUTCOME
Transcendence,SUBJECTIVE
greater meaning to suffering,OUTCOME
psilocybin,DRUG
spiritually significant,OUTCOME
personally meaningful experiences,OUTCOME
spiritually significant entire lives,OUTCOME
psilocybin,DRUG
positive attributes in meaning,OUTCOME
spiritual significance,OUTCOME
expanded life priorities,OUTCOME
emotions,SUBJECTIVE
psilocybin,DRUG
cancer diagnosis,HEALTH
heightened sense of meaning and perspective,OUTCOME
posttraumatic growth,OUTCOME
cancer,HEALTH
positive changes in individuals lives,OUTCOME
increase in well-being,OUTCOME
sense of life priority,OUTCOME
psilocybin,DRUG
reconciling distressing realities of cancer and death,OUTCOME
reconnecting participants to abiding sources of meaning in participants lives,OUTCOME
heightened sense of spirituality,OUTCOME
deepened reconnection to family and loved ones,OUTCOME
greater openness and presence with one’s surroundings,OUTCOME
enduring effects,OUTCOME
psilocybin,DRUG
death,HEALTH
cancer,HEALTH
psilocybin,DRUG
affect,SUBJECTIVE
negative affect,OUTCOME
psilocybin,DRUG
psilocybin,DRUG
decreases in amygdala responses,OUTCOME
psilocybin,DRUG
psilocybin,DRUG
"increased responses in reward-learning, attention, and decision-making circuits",OUTCOME
psilocybin,DRUG
increased responses in somatosensory and fusiform gyrus,OUTCOME
psilocybin,DRUG
global increases in functional connectivity,OUTCOME
psilocybin,DRUG
reported effects,OUTCOME
psilocybin,DRUG
psilocybin,DRUG
transient effects of receptor trafficking,OUTCOME
psilocybin,DRUG
psilocybin,DRUG
psilocin,DRUG
psilocybin,DRUG
5-HT2A receptor,NEURAL
5-HT2A receptor,NEURAL
transient changes in receptor dynamics,OUTCOME
psilocybin,DRUG
receptor trafficking,NEURAL
neuroplastic period,OUTCOME
decreases in negative affective states and traits,OUTCOME
increases in positive affective states and traits,OUTCOME
decreases in amygdala responses,OUTCOME
"psilocybin27,28",DRUG
MOFC,NEURAL
DLPFC,NEURAL
IFG,NEURAL
insula,NEURAL
parietal,NEURAL
fusiform response to conflicting trials,OUTCOME
sustained effects,OUTCOME
psilocybin,DRUG
Psilocybin,DRUG
increase the top-down control of emotional processes,OUTCOME
DLPFC,NEURAL
Hypoactive DLPFC response,OUTCOME
major depressive disorder,HEALTH
deficit in the neural circuitry,OUTCOME
emotion regulation and top-down control of emotionally conflicting information63,OUTCOME
hypoactive response,OUTCOME
DLPFC,NEURAL
amygdala,NEURAL
emotion regulation62,OUTCOME
Reduced DLPFC recruitment,OUTCOME
enhanced amygdala recruitment,OUTCOME
substance use disorders,HEALTH
MOFC,NEURAL
reward value of reinforcers,OUTCOME
OFC,NEURAL
anterior OFC response68,OUTCOME
increase in anterior MOFC,OUTCOME
psilocybin,DRUG
increased sensitivity to the abstract reinforcer of positive emotional stimuli,OUTCOME
amygdala,NEURAL
MOFC,NEURAL
DLPFC,NEURAL
MOFC,NEURAL
psilocybin,DRUG
greater top-down control of emotionally conflicting information,OUTCOME
suppression of amygdala response to negative affective stimuli,OUTCOME
shift in the relative salience of positive and negative affective information,OUTCOME
shift in affect,OUTCOME
change in behavior,OUTCOME
behavioral performance,OUTCOME
executive control over emotionally conflicting information,NEURAL
psilocybin,DRUG
greater recruitment of,OUTCOME
DLPFC,NEURAL
MOFC,NEURAL
IFG,NEURAL
insula,NEURAL
IFG,NEURAL
insula,NEURAL
fusiform gyrus,NEURAL
brain regions,NEURAL
psilocybin,DRUG
visceral representation of emotionally conflicting information,NEURAL
LSD,DRUG
network connectivity,NEURAL
LSD,DRUG
decreased FC,OUTCOME
DMN,NEURAL
auditory and sensorimotor networks,NEURAL
visual networks,NEURAL
FC was widely increased,OUTCOME
RSNs,NEURAL
cerebellum,NEURAL
executive network,NEURAL
increased FC of RSNs on a whole-brain level,OUTCOME
thalamus,NEURAL
striatum,NEURAL
LSD,DRUG
psilocybin,DRUG
LSD,DRUG
psilocybin,DRUG
agonism,NEURAL
5-HT2A-receptor,NEURAL
alterations in within-network connectivity,OUTCOME
LSD,DRUG
decreases in coactivation,OUTCOME
DMN,NEURAL
sensorimotor network,NEURAL
visual networks,NEURAL
right frontoparietal network,NEURAL
parietal cortex network,NEURAL
alterations within the auditory network,OUTCOME
parietal network,NEURAL
frontoparietal network,NEURAL
functional relevance,OUTCOME
decreased within-network FC,OUTCOME
subjective drug effects,OUTCOME
psilocybin,DRUG
LSD,DRUG
decreased coactivation within the DMN,OUTCOME
feelings of “ego dissolution,OUTCOME
ego dissolution,SUBJECTIVE
LSD,DRUG
alterations in within-network connectivity,OUTCOME
sertraline,DRUG
selective serotonin reuptake inhibitor,ANTIDEPRESSANT_DRUG
sertraline,DRUG
DMN,NEURAL
visual networks,NEURAL
LSD,DRUG
sertraline,DRUG
subjective effects,OUTCOME
subjective drug effects,OUTCOME
serotonergic stimulation Between-network connectivity,NEURAL
psilocybin,DRUG
